game_id,team,season,seq,date,stadium,opponent,is_home,runs_scored,runs_allowed,run_diff,win,home_away_label,result_label,run_diff_label,scoring_level,allowing_level,early_runs,middle_runs,late_runs,scored_first,led_after_3,led_after_6,game_flow_label,AB,H,BB,SO,double,triple,HR,extra_base_hits,power_score,run_per_hit,offense_pressure_score,offense_label,outs_pitched,innings_pitched,hits_allowed,bb_allowed,hr_allowed,so_pitched,whip_like,strikeout_walk_ratio,run_prevention_score,defense_label
CPBL-2024-xa-344,富邦悍將,中職2024年,344,2024/10/10 17:05,新北市立新莊棒球場,統一7-ELEVEn獅,TRUE,4,2,2,TRUE,主場,勝,小勝,中等得分,低失分,2,2,0,TRUE,FALSE,TRUE,拉鋸型,30,5,2,6,1,0,0,1,1,0.8,4,零星攻勢,27,9,7,4,0,6,1.222222222,1.5,0,穩定守成
CPBL-2024-xa-344,統一7-ELEVEn獅,中職2024年,344,2024/10/10 17:05,新北市立新莊棒球場,富邦悍將,FALSE,2,4,-2,FALSE,客場,敗,小敗,低得分,中等失分,2,0,0,FALSE,FALSE,FALSE,被壓制型,31,7,4,6,2,0,0,2,2,0.285714286,5,低效進攻,24,8,5,2,0,6,0.875,3,0,穩定守成
CPBL-2024-xa-345,台鋼雄鷹,中職2024年,345,2024/10/6 17:05,嘉義市立棒球場,樂天桃猿,TRUE,7,6,1,TRUE,主場,勝,小勝,高得分,高失分,0,0,7,FALSE,FALSE,FALSE,後段逆轉型,37,12,5,2,2,1,0,3,4,0.583333333,14,火力強勢,27,9,11,3,0,4,1.555555556,1.333333333,-5,失分偏高
CPBL-2024-xa-345,樂天桃猿,中職2024年,345,2024/10/6 17:05,嘉義市立棒球場,台鋼雄鷹,FALSE,6,7,-1,FALSE,客場,敗,小敗,高得分,高失分,4,2,0,TRUE,TRUE,TRUE,拉鋸型,36,11,3,4,2,1,0,3,4,0.545454545,10,火力強勢,26,8.666666667,12,5,0,2,1.961538462,0.4,-10,投打被突破
CPBL-2024-xa-346,樂天桃猿,中職2024年,346,2024/9/24 18:35,樂天桃園棒球場,統一7-ELEVEn獅,TRUE,1,1,0,FALSE,主場,和局,平手,低得分,低失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,33,8,1,3,1,0,0,1,1,0.125,1.5,低效進攻,30,10,5,3,0,10,0.8,3.333333333,6,壓制力強
CPBL-2024-xa-346,統一7-ELEVEn獅,中職2024年,346,2024/9/24 18:35,樂天桃園棒球場,樂天桃猿,FALSE,1,1,0,FALSE,客場,和局,平手,低得分,低失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,34,5,3,10,0,0,0,0,0,0.2,-1,攻勢受阻,28,9.333333333,8,1,0,3,0.964285714,3,1,壓制力強
CPBL-2024-xa-347,中信兄弟,中職2024年,347,2024/9/24 18:35,新北市立新莊棒球場,富邦悍將,FALSE,1,7,-6,FALSE,客場,敗,大敗,低得分,高失分,1,0,0,TRUE,TRUE,FALSE,拉鋸型,34,7,4,6,2,0,1,3,5,0.142857143,5,低效進攻,24,8,10,6,0,2,2,0.333333333,-11,投打被突破
CPBL-2024-xa-347,富邦悍將,中職2024年,347,2024/9/24 18:35,新北市立新莊棒球場,中信兄弟,TRUE,7,1,6,TRUE,主場,勝,大勝,高得分,低失分,0,3,4,FALSE,FALSE,TRUE,後段追分型,29,10,6,2,2,0,0,2,2,0.7,14,穩定攻擊,27,9,7,4,1,6,1.222222222,1.5,0,穩定守成
CPBL-2024-xa-348,台鋼雄鷹,中職2024年,348,2024/9/24 18:35,澄清湖棒球場,味全龍,TRUE,6,1,5,TRUE,主場,勝,大勝,高得分,低失分,6,0,0,TRUE,TRUE,TRUE,全場壓制型,32,9,2,10,4,0,1,5,7,0.666666667,8,火力強勢,27,9,8,1,0,6,1,6,4,壓制力強
CPBL-2024-xa-348,味全龍,中職2024年,348,2024/9/24 18:35,澄清湖棒球場,台鋼雄鷹,FALSE,1,6,-5,FALSE,客場,敗,大敗,低得分,高失分,0,1,0,FALSE,FALSE,FALSE,被壓制型,34,8,1,6,3,0,0,3,3,0.125,2,低效進攻,24,8,9,2,1,10,1.375,5,1,失分偏高
CPBL-2024-xa-349,中信兄弟,中職2024年,349,2024/9/26 18:35,臺中市洲際棒球場,台鋼雄鷹,TRUE,3,2,1,TRUE,主場,勝,小勝,中等得分,低失分,1,1,1,TRUE,TRUE,TRUE,全場壓制型,27,6,4,4,0,0,0,0,0,0.5,5,零星攻勢,27,9,7,2,0,7,1,3.5,3,壓制力強
CPBL-2024-xa-349,台鋼雄鷹,中職2024年,349,2024/9/26 18:35,臺中市洲際棒球場,中信兄弟,FALSE,2,3,-1,FALSE,客場,敗,小敗,低得分,中等失分,0,0,2,FALSE,FALSE,FALSE,被壓制型,34,7,2,7,1,1,0,2,3,0.285714286,2.5,低效進攻,24,8,6,4,0,4,1.25,1,-3,普通防守
CPBL-2024-xa-35,台鋼雄鷹,中職2024年,35,2024/4/16 18:30,斗六棒球場,味全龍,TRUE,0,1,-1,FALSE,主場,敗,小敗,低得分,低失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,28,6,3,5,0,0,0,0,0,0,0.5,低效進攻,27,9,7,2,0,6,1,3,3,壓制力強
CPBL-2024-xa-35,味全龍,中職2024年,35,2024/4/16 18:30,斗六棒球場,台鋼雄鷹,FALSE,1,0,1,TRUE,客場,勝,小勝,低得分,低失分,0,1,0,TRUE,FALSE,TRUE,拉鋸型,31,7,2,6,1,1,0,2,3,0.142857143,2,低效進攻,27,9,6,3,0,5,1,1.666666667,2,壓制力強
CPBL-2024-xa-350,富邦悍將,中職2024年,350,2024/9/26 18:35,新北市立新莊棒球場,樂天桃猿,TRUE,6,10,-4,FALSE,主場,敗,小敗,高得分,高失分,2,4,0,FALSE,FALSE,TRUE,拉鋸型,41,13,3,11,1,1,0,2,3,0.461538462,5.5,穩定攻擊,27,9,12,3,1,8,1.666666667,2.666666667,-6,失分偏高
CPBL-2024-xa-350,樂天桃猿,中職2024年,350,2024/9/26 18:35,新北市立新莊棒球場,富邦悍將,FALSE,10,6,4,TRUE,客場,勝,小勝,高得分,高失分,5,0,5,TRUE,TRUE,FALSE,後段逆轉型,37,12,3,8,0,1,1,2,5,0.833333333,11,穩定攻擊,27,9,13,3,0,11,1.777777778,3.666666667,2,失分偏高
CPBL-2024-xa-351,味全龍,中職2024年,351,2024/9/26 18:35,臺北市立天母棒球場,統一7-ELEVEn獅,TRUE,6,2,4,TRUE,主場,勝,小勝,高得分,低失分,3,3,0,TRUE,TRUE,TRUE,全場壓制型,30,6,2,8,0,1,2,3,8,1,7,火力強勢,27,9,7,4,1,8,1.222222222,2,1,穩定守成
CPBL-2024-xa-351,統一7-ELEVEn獅,中職2024年,351,2024/9/26 18:35,臺北市立天母棒球場,味全龍,FALSE,2,6,-4,FALSE,客場,敗,小敗,低得分,高失分,0,2,0,FALSE,FALSE,FALSE,被壓制型,35,7,4,8,1,0,1,2,4,0.285714286,4,攻勢受阻,24,8,6,2,2,8,1,4,-2,失分偏高
CPBL-2024-xa-352,中信兄弟,中職2024年,352,2024/9/27 18:35,臺中市洲際棒球場,台鋼雄鷹,TRUE,5,6,-1,FALSE,主場,敗,小敗,中等得分,高失分,3,2,0,TRUE,TRUE,FALSE,拉鋸型,31,6,5,6,2,0,1,3,5,0.833333333,10,零星攻勢,27,9,7,1,0,8,0.888888889,8,1,失分偏高
CPBL-2024-xa-352,台鋼雄鷹,中職2024年,352,2024/9/27 18:35,臺中市洲際棒球場,中信兄弟,FALSE,6,5,1,TRUE,客場,勝,小勝,高得分,中等失分,0,6,0,FALSE,FALSE,TRUE,拉鋸型,34,7,1,8,1,0,0,1,1,0.857142857,4,零星攻勢,27,9,6,5,1,6,1.222222222,1.2,-5,失分偏高
CPBL-2024-xa-353,富邦悍將,中職2024年,353,2024/9/27 18:36,新北市立新莊棒球場,樂天桃猿,TRUE,5,8,-3,FALSE,主場,敗,小敗,中等得分,高失分,3,0,2,FALSE,TRUE,FALSE,拉鋸型,35,9,2,6,0,0,1,1,3,0.555555556,5,穩定攻擊,27,9,13,4,1,6,1.888888889,1.5,-7,投打被突破
CPBL-2024-xa-353,樂天桃猿,中職2024年,353,2024/9/27 18:36,新北市立新莊棒球場,富邦悍將,FALSE,8,5,3,TRUE,客場,勝,小勝,高得分,中等失分,2,3,3,FALSE,FALSE,TRUE,後段追分型,36,13,4,6,1,0,1,2,4,0.615384615,11,穩定攻擊,27,9,9,2,1,6,1.222222222,3,-2,失分偏高
CPBL-2024-xa-354,味全龍,中職2024年,354,2024/9/27 18:36,臺北市立天母棒球場,統一7-ELEVEn獅,TRUE,1,3,-2,FALSE,主場,敗,小敗,低得分,中等失分,0,1,0,TRUE,FALSE,TRUE,拉鋸型,34,8,2,9,1,0,0,1,1,0.125,-0.5,攻勢受阻,27,9,6,1,0,13,0.777777778,13,9,穩定守成
CPBL-2024-xa-354,統一7-ELEVEn獅,中職2024年,354,2024/9/27 18:36,臺北市立天母棒球場,味全龍,FALSE,3,1,2,TRUE,客場,勝,小勝,中等得分,低失分,0,0,3,FALSE,FALSE,FALSE,後段逆轉型,33,6,1,13,2,1,0,3,4,0.5,0.5,零星攻勢,27,9,8,2,0,9,1.111111111,4.5,6,壓制力強
CPBL-2024-xa-355,台鋼雄鷹,中職2024年,355,2024/9/28 17:05,臺北大巨蛋,統一7-ELEVEn獅,FALSE,4,0,4,TRUE,客場,勝,小勝,中等得分,低失分,2,2,0,TRUE,TRUE,TRUE,全場壓制型,33,7,0,2,2,0,1,3,5,0.571428571,6,零星攻勢,27,9,4,0,0,6,0.444444444,6,6,壓制力強
CPBL-2024-xa-355,統一7-ELEVEn獅,中職2024年,355,2024/9/28 17:05,臺北大巨蛋,台鋼雄鷹,TRUE,0,4,-4,FALSE,主場,敗,小敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,31,4,0,6,1,0,0,1,1,0,-2,低效進攻,27,9,7,0,1,2,0.777777778,2,-3,普通防守
CPBL-2024-xa-356,中信兄弟,中職2024年,356,2024/9/28 16:45,樂天桃園棒球場,樂天桃猿,FALSE,1,0,1,TRUE,客場,勝,小勝,低得分,低失分,0,0,1,TRUE,FALSE,FALSE,後段逆轉型,32,6,3,6,2,0,0,2,2,0.166666667,3,低效進攻,27,9,7,0,0,7,0.777777778,7,7,壓制力強
CPBL-2024-xa-356,樂天桃猿,中職2024年,356,2024/9/28 16:45,樂天桃園棒球場,中信兄弟,TRUE,0,1,-1,FALSE,主場,敗,小敗,低得分,低失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,32,7,0,7,0,0,0,0,0,0,-3.5,低效進攻,27,9,6,3,0,6,1,2,2,壓制力強
CPBL-2024-xa-357,味全龍,中職2024年,357,2024/9/28 17:05,臺北市立天母棒球場,富邦悍將,TRUE,3,7,-4,FALSE,主場,敗,小敗,中等得分,高失分,0,1,2,FALSE,FALSE,FALSE,被壓制型,36,6,5,11,1,1,0,2,3,0.5,4.5,零星攻勢,30,10,13,3,1,7,1.6,2.333333333,-4,失分偏高
CPBL-2024-xa-357,富邦悍將,中職2024年,357,2024/9/28 17:05,臺北市立天母棒球場,味全龍,FALSE,7,3,4,TRUE,客場,勝,小勝,高得分,中等失分,1,2,0,TRUE,TRUE,TRUE,全場壓制型,41,13,3,7,3,0,1,4,6,0.538461538,10.5,火力強勢,30,10,6,5,0,11,1.1,2.2,3,穩定守成
CPBL-2024-xa-358,台鋼雄鷹,中職2024年,358,2024/9/29 17:05,臺南市立棒球場,統一7-ELEVEn獅,FALSE,4,2,2,TRUE,客場,勝,小勝,中等得分,低失分,1,0,0,TRUE,TRUE,TRUE,全場壓制型,35,7,4,4,1,0,0,1,1,0.571428571,7,零星攻勢,30,10,6,4,0,3,1,0.75,-3,壓制力強
CPBL-2024-xa-358,統一7-ELEVEn獅,中職2024年,358,2024/9/29 17:05,臺南市立棒球場,台鋼雄鷹,TRUE,2,4,-2,FALSE,主場,敗,小敗,低得分,中等失分,0,0,1,FALSE,FALSE,FALSE,被壓制型,32,6,4,3,1,0,0,1,1,0.333333333,5.5,低效進攻,30,10,7,4,0,4,1.1,1,-4,普通防守
CPBL-2024-xa-359,中信兄弟,中職2024年,359,2024/9/29 16:51,樂天桃園棒球場,樂天桃猿,FALSE,8,5,3,TRUE,客場,勝,小勝,高得分,中等失分,2,0,6,TRUE,TRUE,FALSE,後段逆轉型,34,12,5,6,4,0,2,6,10,0.666666667,16,火力強勢,27,9,12,3,2,6,1.666666667,2,-4,失分偏高
CPBL-2024-xa-359,樂天桃猿,中職2024年,359,2024/9/29 16:51,樂天桃園棒球場,中信兄弟,TRUE,5,8,-3,FALSE,主場,敗,小敗,中等得分,高失分,0,2,3,FALSE,FALSE,FALSE,被壓制型,39,12,3,6,1,0,2,3,7,0.416666667,8,穩定攻擊,27,9,12,5,2,6,1.888888889,1.2,-9,投打被突破
CPBL-2024-xa-36,樂天桃猿,中職2024年,36,2024/4/16 18:35,臺南市立棒球場,統一7-ELEVEn獅,TRUE,1,11,-10,FALSE,主場,敗,大敗,低得分,高失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,33,6,5,7,2,0,0,2,2,0.166666667,4.5,低效進攻,27,9,17,7,0,9,2.666666667,1.285714286,-9,投打被突破
CPBL-2024-xa-36,統一7-ELEVEn獅,中職2024年,36,2024/4/16 18:35,臺南市立棒球場,樂天桃猿,FALSE,11,1,10,TRUE,客場,勝,大勝,高得分,低失分,3,5,3,TRUE,TRUE,TRUE,全場壓制型,45,17,7,9,2,0,0,2,2,0.647058824,15.5,穩定攻擊,27,9,6,5,0,7,1.222222222,1.4,1,穩定守成
CPBL-2024-xa-360,味全龍,中職2024年,360,2024/9/29 17:05,臺北大巨蛋,富邦悍將,TRUE,3,2,1,TRUE,主場,勝,小勝,中等得分,低失分,1,0,1,TRUE,TRUE,TRUE,全場壓制型,38,10,1,12,1,1,0,2,3,0.3,0,穩定攻擊,33,11,6,7,0,6,1.181818182,0.857142857,-3,壓制力強
CPBL-2024-xa-360,富邦悍將,中職2024年,360,2024/9/29 17:05,臺北大巨蛋,味全龍,FALSE,2,3,-1,FALSE,客場,敗,小敗,低得分,中等失分,0,0,2,FALSE,FALSE,FALSE,被壓制型,36,6,7,6,1,1,0,2,3,0.333333333,8,低效進攻,30,10,10,1,0,12,1.1,12,8,穩定守成
CPBL-2024-xa-37,台鋼雄鷹,中職2024年,37,2024/4/17 18:23,斗六棒球場,味全龍,TRUE,3,12,-9,FALSE,主場,敗,大敗,中等得分,高失分,3,0,0,TRUE,TRUE,TRUE,拉鋸型,30,5,2,11,2,0,0,2,2,0.6,1.5,零星攻勢,27,9,17,3,0,11,2.222222222,3.666666667,-4,投打被突破
CPBL-2024-xa-37,味全龍,中職2024年,37,2024/4/17 18:23,斗六棒球場,台鋼雄鷹,FALSE,12,3,9,TRUE,客場,勝,大勝,高得分,中等失分,0,1,11,FALSE,FALSE,FALSE,後段逆轉型,40,17,3,11,2,1,0,3,4,0.705882353,12.5,火力強勢,27,9,5,2,0,11,0.777777778,5.5,6,穩定守成
CPBL-2024-xa-38,樂天桃猿,中職2024年,38,2024/4/17 18:36,臺南市立棒球場,統一7-ELEVEn獅,TRUE,0,10,-10,FALSE,主場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,34,7,2,12,0,0,0,0,0,0,-4,攻勢受阻,27,9,19,4,1,8,2.555555556,2,-7,投打被突破
CPBL-2024-xa-38,統一7-ELEVEn獅,中職2024年,38,2024/4/17 18:36,臺南市立棒球場,樂天桃猿,FALSE,10,0,10,TRUE,客場,勝,大勝,高得分,低失分,2,3,5,TRUE,TRUE,TRUE,全場壓制型,43,19,4,8,5,0,1,6,8,0.526315789,16,火力強勢,27,9,7,2,0,12,1,6,10,壓制力強
CPBL-2024-xa-39,中信兄弟,中職2024年,39,2024/4/17 18:35,新北市立新莊棒球場,富邦悍將,FALSE,4,10,-6,FALSE,客場,敗,大敗,中等得分,高失分,2,2,0,FALSE,TRUE,FALSE,拉鋸型,28,6,7,9,1,0,0,1,1,0.666666667,7.5,零星攻勢,24,8,9,3,1,6,1.5,2,-8,失分偏高
CPBL-2024-xa-39,富邦悍將,中職2024年,39,2024/4/17 18:35,新北市立新莊棒球場,中信兄弟,TRUE,10,4,6,TRUE,主場,勝,大勝,高得分,中等失分,1,4,5,TRUE,FALSE,TRUE,後段追分型,35,9,3,6,1,1,1,3,6,1.111111111,13,火力強勢,27,9,6,7,0,9,1.444444444,1.285714286,-2,普通防守
CPBL-2024-xa-4,富邦悍將,中職2024年,4,2024/3/31 17:10,臺南市立棒球場,統一7-ELEVEn獅,FALSE,0,9,-9,FALSE,客場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,34,8,0,11,1,0,0,1,1,0,-4.5,攻勢受阻,24,8,19,5,0,5,3,1,-9,投打被突破
CPBL-2024-xa-4,統一7-ELEVEn獅,中職2024年,4,2024/3/31 17:10,臺南市立棒球場,富邦悍將,TRUE,9,0,9,TRUE,主場,勝,大勝,高得分,低失分,5,3,1,TRUE,TRUE,TRUE,全場壓制型,39,19,5,5,1,3,0,4,7,0.473684211,15.5,火力強勢,27,9,8,0,0,11,0.888888889,11,11,壓制力強
CPBL-2024-xa-40,中信兄弟,中職2024年,40,2024/4/18 18:35,新北市立新莊棒球場,富邦悍將,FALSE,6,2,4,TRUE,客場,勝,小勝,高得分,低失分,2,3,1,TRUE,TRUE,TRUE,全場壓制型,38,15,5,2,2,0,0,2,2,0.4,12,穩定攻擊,27,9,6,2,0,4,0.888888889,2,0,壓制力強
CPBL-2024-xa-40,富邦悍將,中職2024年,40,2024/4/18 18:35,新北市立新莊棒球場,中信兄弟,TRUE,2,6,-4,FALSE,主場,敗,小敗,低得分,高失分,0,0,2,FALSE,FALSE,FALSE,被壓制型,32,6,2,4,1,0,0,1,1,0.333333333,3,低效進攻,27,9,15,5,0,2,2.222222222,0.4,-9,投打被突破
CPBL-2024-xa-41,中信兄弟,中職2024年,41,2024/4/19 18:35,澄清湖棒球場,台鋼雄鷹,FALSE,3,2,1,TRUE,客場,勝,小勝,中等得分,低失分,0,3,0,TRUE,FALSE,TRUE,拉鋸型,31,5,6,4,0,0,0,0,0,0.6,7,零星攻勢,27,9,9,4,1,9,1.444444444,2.25,2,穩定守成
CPBL-2024-xa-41,台鋼雄鷹,中職2024年,41,2024/4/19 18:35,澄清湖棒球場,中信兄弟,TRUE,2,3,-1,FALSE,主場,敗,小敗,低得分,中等失分,0,0,2,FALSE,FALSE,FALSE,被壓制型,33,9,4,9,0,0,1,1,3,0.222222222,2.5,攻勢受阻,27,9,5,6,0,4,1.222222222,0.666666667,-5,普通防守
CPBL-2024-xa-42,味全龍,中職2024年,42,2024/4/19 18:35,臺北市立天母棒球場,樂天桃猿,TRUE,0,3,-3,FALSE,主場,敗,小敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,28,3,2,4,2,0,0,2,2,0,2,低效進攻,27,9,7,2,1,6,1,3,0,穩定守成
CPBL-2024-xa-42,樂天桃猿,中職2024年,42,2024/4/19 18:35,臺北市立天母棒球場,味全龍,FALSE,3,0,3,TRUE,客場,勝,小勝,中等得分,低失分,2,1,0,TRUE,TRUE,TRUE,全場壓制型,33,7,2,6,1,0,1,2,4,0.428571429,4,零星攻勢,27,9,3,2,0,4,0.555555556,2,2,壓制力強
CPBL-2024-xa-43,富邦悍將,中職2024年,43,2024/4/19 18:35,臺南市立棒球場,統一7-ELEVEn獅,FALSE,1,3,-2,FALSE,客場,敗,小敗,低得分,中等失分,0,0,1,FALSE,FALSE,FALSE,被壓制型,29,4,5,11,1,0,0,1,1,0.25,1.5,攻勢受阻,24,8,6,3,0,8,1.125,2.666666667,2,穩定守成
CPBL-2024-xa-43,統一7-ELEVEn獅,中職2024年,43,2024/4/19 18:35,臺南市立棒球場,富邦悍將,TRUE,3,1,2,TRUE,主場,勝,小勝,中等得分,低失分,3,0,0,TRUE,TRUE,TRUE,全場壓制型,27,6,3,8,2,0,0,2,2,0.5,4,零星攻勢,27,9,4,5,0,11,1,2.2,5,壓制力強
CPBL-2024-xa-44,中信兄弟,中職2024年,44,2024/4/20 17:07,澄清湖棒球場,台鋼雄鷹,FALSE,0,3,-3,FALSE,客場,敗,小敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,29,1,4,2,0,0,0,0,0,0,3,低效進攻,24,8,10,2,2,6,1.5,3,-1,普通防守
CPBL-2024-xa-44,台鋼雄鷹,中職2024年,44,2024/4/20 17:07,澄清湖棒球場,中信兄弟,TRUE,3,0,3,TRUE,主場,勝,小勝,中等得分,低失分,1,1,1,TRUE,TRUE,TRUE,全場壓制型,34,10,2,6,0,0,2,2,6,0.3,4,穩定攻擊,27,9,1,4,0,2,0.555555556,0.5,-2,壓制力強
CPBL-2024-xa-45,味全龍,中職2024年,45,2024/4/20 17:05,臺北市立天母棒球場,樂天桃猿,TRUE,3,2,1,TRUE,主場,勝,小勝,中等得分,低失分,1,0,1,TRUE,TRUE,FALSE,後段逆轉型,35,7,6,5,2,0,0,2,2,0.428571429,8.5,零星攻勢,36,12,8,5,1,13,1.083333333,2.6,5,壓制力強
CPBL-2024-xa-45,樂天桃猿,中職2024年,45,2024/4/20 17:05,臺北市立天母棒球場,味全龍,FALSE,2,3,-1,FALSE,客場,敗,小敗,低得分,中等失分,0,1,1,FALSE,FALSE,FALSE,被壓制型,42,8,5,13,0,0,1,1,3,0.25,1.5,攻勢受阻,34,11.33333333,7,6,0,5,1.147058824,0.833333333,-4,普通防守
CPBL-2024-xa-46,富邦悍將,中職2024年,46,2024/4/20 17:05,臺南市立棒球場,統一7-ELEVEn獅,FALSE,1,7,-6,FALSE,客場,敗,大敗,低得分,高失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,34,10,1,0,0,0,0,0,0,0.1,2,低效進攻,24,8,11,2,1,4,1.625,2,-6,失分偏高
CPBL-2024-xa-46,統一7-ELEVEn獅,中職2024年,46,2024/4/20 17:05,臺南市立棒球場,富邦悍將,TRUE,7,1,6,TRUE,主場,勝,大勝,高得分,低失分,2,3,2,FALSE,TRUE,TRUE,全場壓制型,34,11,2,4,2,0,1,3,5,0.636363636,10,火力強勢,27,9,10,1,0,0,1.222222222,0,-2,普通防守
CPBL-2024-xa-47,中信兄弟,中職2024年,47,2024/4/21 14:05,澄清湖棒球場,台鋼雄鷹,FALSE,8,0,8,TRUE,客場,勝,大勝,高得分,低失分,1,6,1,TRUE,TRUE,TRUE,全場壓制型,37,12,4,7,2,0,0,2,2,0.666666667,10.5,穩定攻擊,27,9,6,2,0,5,0.888888889,2.5,3,壓制力強
CPBL-2024-xa-47,台鋼雄鷹,中職2024年,47,2024/4/21 14:05,澄清湖棒球場,中信兄弟,TRUE,0,8,-8,FALSE,主場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,31,6,2,5,1,0,0,1,1,0,0.5,低效進攻,27,9,12,4,0,7,1.777777778,1.75,-5,失分偏高
CPBL-2024-xa-48,味全龍,中職2024年,48,2024/4/21 14:05,臺北市立天母棒球場,樂天桃猿,TRUE,7,4,3,TRUE,主場,勝,小勝,高得分,中等失分,2,2,3,TRUE,TRUE,TRUE,全場壓制型,31,11,2,3,1,0,1,2,4,0.636363636,9.5,穩定攻擊,27,9,7,0,2,5,0.777777778,5,-1,普通防守
CPBL-2024-xa-48,樂天桃猿,中職2024年,48,2024/4/21 14:05,臺北市立天母棒球場,味全龍,FALSE,4,7,-3,FALSE,客場,敗,小敗,中等得分,高失分,0,3,1,FALSE,FALSE,FALSE,被壓制型,34,7,0,5,2,0,2,4,8,0.571428571,5.5,零星攻勢,24,8,11,2,1,3,1.625,1.5,-7,失分偏高
CPBL-2024-xa-49,富邦悍將,中職2024年,49,2024/4/21 14:05,臺南市立棒球場,統一7-ELEVEn獅,FALSE,3,1,2,TRUE,客場,勝,小勝,中等得分,低失分,1,0,2,FALSE,FALSE,FALSE,後段逆轉型,35,8,4,12,1,0,0,1,1,0.375,2,穩定攻擊,27,9,8,3,0,5,1.222222222,1.666666667,1,穩定守成
CPBL-2024-xa-49,統一7-ELEVEn獅,中職2024年,49,2024/4/21 14:05,臺南市立棒球場,富邦悍將,TRUE,1,3,-2,FALSE,主場,敗,小敗,低得分,中等失分,1,0,0,TRUE,FALSE,FALSE,被壓制型,32,8,3,5,1,0,0,1,1,0.125,2.5,低效進攻,27,9,8,4,0,12,1.333333333,3,5,穩定守成
CPBL-2024-xa-5,味全龍,中職2024年,5,2024/4/3 18:35,臺北市立天母棒球場,樂天桃猿,FALSE,2,1,1,TRUE,客場,勝,小勝,低得分,低失分,1,1,0,TRUE,TRUE,TRUE,全場壓制型,36,10,3,8,2,0,0,2,2,0.2,3,攻勢受阻,27,9,10,0,0,5,1.111111111,5,4,壓制力強
CPBL-2024-xa-5,樂天桃猿,中職2024年,5,2024/4/3 18:35,臺北市立天母棒球場,味全龍,TRUE,1,2,-1,FALSE,主場,敗,小敗,低得分,低失分,0,1,0,FALSE,FALSE,FALSE,被壓制型,34,10,0,5,3,0,0,3,3,0.1,1.5,低效進攻,27,9,10,3,0,8,1.444444444,2.666666667,3,穩定守成
CPBL-2024-xa-50,中信兄弟,中職2024年,50,2024/4/23 18:35,臺中市洲際棒球場,樂天桃猿,TRUE,2,6,-4,FALSE,主場,敗,小敗,低得分,高失分,0,1,1,FALSE,FALSE,FALSE,被壓制型,33,7,4,8,2,0,1,3,5,0.285714286,5,攻勢受阻,27,9,12,0,0,4,1.333333333,4,-2,失分偏高
CPBL-2024-xa-50,樂天桃猿,中職2024年,50,2024/4/23 18:35,臺中市洲際棒球場,中信兄弟,FALSE,6,2,4,TRUE,客場,勝,小勝,高得分,低失分,1,0,5,TRUE,TRUE,FALSE,後段逆轉型,35,12,0,4,3,0,0,3,3,0.5,7,火力強勢,27,9,7,4,1,8,1.222222222,2,1,穩定守成
CPBL-2024-xa-51,台鋼雄鷹,中職2024年,51,2024/4/23 18:35,新北市立新莊棒球場,富邦悍將,FALSE,1,4,-3,FALSE,客場,敗,小敗,低得分,中等失分,1,0,0,TRUE,FALSE,FALSE,被壓制型,32,7,1,8,1,1,1,3,6,0.142857143,1,攻勢受阻,24,8,7,3,1,4,1.25,1.333333333,-4,普通防守
CPBL-2024-xa-51,富邦悍將,中職2024年,51,2024/4/23 18:35,新北市立新莊棒球場,台鋼雄鷹,TRUE,4,1,3,TRUE,主場,勝,小勝,中等得分,低失分,1,1,2,FALSE,FALSE,TRUE,後段追分型,29,7,3,4,0,0,1,1,3,0.571428571,6,零星攻勢,27,9,7,1,1,8,0.888888889,8,5,壓制力強
CPBL-2024-xa-52,味全龍,中職2024年,52,2024/4/23 18:35,臺南市立棒球場,統一7-ELEVEn獅,FALSE,5,10,-5,FALSE,客場,敗,大敗,中等得分,高失分,1,1,3,FALSE,FALSE,FALSE,被壓制型,33,8,3,11,1,0,0,1,1,0.625,3.5,穩定攻擊,24,8,14,3,3,7,2.125,2.333333333,-9,投打被突破
CPBL-2024-xa-52,統一7-ELEVEn獅,中職2024年,52,2024/4/23 18:35,臺南市立棒球場,味全龍,TRUE,10,5,5,TRUE,主場,勝,大勝,高得分,中等失分,2,0,8,TRUE,TRUE,FALSE,後段逆轉型,39,14,3,7,0,0,3,3,9,0.714285714,12.5,火力強勢,27,9,8,3,0,11,1.222222222,3.666666667,3,失分偏高
